region,tc,cres,csor,area,pop,alt,sea,pden,urb,d_fee,sample,organic,paper,glass,wood,metal,plastic,texile,wage
Lombardia,97.5500030517578,15.97999954223633,47.59999847412109,4.210000038146973,5814,171.0,0.0,111.8811874389648,2.0,1,1,34.55001683250443,14.33167520356423,11.18471578849252,4.937204098702434,2.514315065810382,10.01224137067654,0.3901967890820261,9.642126083374023
Lombardia,111.0999984741211,25.52000045776367,65.87999725341797,33.29999923706055,12599,171.0,0.0,378.3483581542969,2.0,0,1,1.928810054542637,11.82979467667354,8.249596328383891,5.768454622141429,1.557813318443638,6.337516652487198,0.9354993912995656,9.521342277526855
Lombardia,111.9000015258789,30.47999954223633,52.54999923706055,8.510000228881836,15193,171.0,0.0,111.8811874389648,2.0,0,1,4.703477953399232,13.90425533027794,8.471509257699756,7.106771370018213,1.857869018638842,5.966558462277188,0.531765450531281,9.810226440429688
Lombardia,89.94000244140625,23.48999977111816,16.09000015258789,3.819999933242798,7654,172.0,0.0,111.8811874389648,2.0,0,1,20.41816408833018,9.564566517349787,7.378042791001915,9.947873537767403,1.73983523011317,3.222303255393324,1.513105401546721,9.505266189575195
Veneto,81.16000366210938,26.29999923706055,32.4900016784668,12.15999984741211,3900,172.0,0.0,320.7236938476563,2.0,0,1,31.59501001842736,12.10940750106731,14.89069752533251,6.499360975736174,2.630706718552436,1.579965327648268,0.4582970173866431,9.710601806640623
Abruzzo,99.26000213623048,73.44999694824219,14.17000007629395,5.920000076293945,3174,172.0,0.0,536.1486206054688,3.0,0,0,33.82279234900484,14.31048981551967,12.30882473215016,5.66212228926e-05,1.076117797308605,4.137753144050683,0.759982636158313,9.26413917541504
Friuli_Venezia_Giulia,91.0500030517578,39.02999877929688,48.34999847412109,46.77999877929688,3014,172.0,0.0,64.42924499511719,3.0,0,1,18.7728325446706,12.46540353274458,14.7802625679428,4.507232810767016,2.521623143196506,8.822646962646491,0.7117704017324452,9.53444004058838
Lombardia,146.1900024414063,30.44000053405762,62.95000076293945,13.93000030517578,4869,172.0,0.0,349.5333862304688,2.0,0,1,29.92300599038285,11.02483269947446,11.40994973879657,4.690000382177215,2.377338263092755,4.998681978580437,1.133645412060533,9.707469940185549
Lombardia,117.5899963378906,22.1299991607666,58.5099983215332,4.860000133514404,13619,173.0,0.0,111.8811874389648,1.0,0,1,12.55848011290425,12.25630892535129,9.328848066114247,7.94776372967456,2.271314895238895,7.398458564187044,1.524791694092257,9.898794174194336
Lombardia,81.69999694824219,17.86000061035156,29.56999969482422,14.77999973297119,9549,173.0,0.0,646.0758056640625,2.0,1,1,30.0695125884347,16.74864739594478,10.21503800017342,7.650356400433599,1.530320809256368,7.51725338252385,0.763143377173529,9.581266403198242
Lombardia,86.12000274658203,40.84999847412109,17.35000038146973,7.340000152587891,7748,173.0,0.0,111.8811874389648,2.0,0,1,21.12530249981308,14.20526980714778,9.665615891856037,3.411769742925482,1.974596086465582,4.446355847775896,0.7276578339665578,9.648229598999023
Lombardia,87.37999725341797,19.89999961853027,37.61000061035156,5.53000020980835,8293,173.0,0.0,111.8811874389648,2.0,0,1,27.04442876792805,9.856622790771198,7.910661158389702,8.426625645574937,2.388125903922878,3.608849419719852,0.4825797988425068,9.64633560180664
Campania,157.3300018310547,60.88000106811523,68.51000213623047,3.650000095367432,2303,174.0,0.0,630.9588623046875,2.0,0,0,23.76462686952704,8.265957172009402,5.818955667843638,1.269698709835098,1.796256077763582,4.582042605445596,1.142410355537215,8.951772689819336
Friuli_Venezia_Giulia,107.8899993896484,54.15999984741211,49.81000137329102,23.96999931335449,2223,175.0,0.0,92.74092864990234,3.0,0,1,17.50529068198675,11.53120625129318,9.041046496291983,5.467945545602714,1.841605027751124,5.432855830882095,0.9148611982498024,9.646810531616213
Sicilia,203.2200012207031,110.2399978637695,68.08999633789062,14.07999992370605,2883,175.0,1.0,290.5885620117188,2.0,0,0,1.48471188148943,7.188548858472868,5.837061819200535,1.495552962682503,0.2985599344441541,6.620975237852031,1.070424279962837,8.882705688476562
Veneto,77.58999633789062,23.79000091552734,38.43000030517578,22.60000038146973,12859,175.0,0.0,568.9822998046875,2.0,0,1,5.050553295893896,12.80633219205057,13.06289037819865,3.323504224086932,3.101720806372414,2.746222119434152,0.9954801180498644,9.614974975585938
Friuli_Venezia_Giulia,86.69000244140625,24.27000045776367,46.38999938964844,22.56999969482422,2479,175.0,0.0,109.836067199707,3.0,0,1,29.70827859352018,13.26083304427489,11.28355243359008,4.546778519190862,3.08303490818819,6.875280245685576,0.1605431934655679,9.591835975646973
Lombardia,106.3099975585938,22.01000022888184,47.97000122070313,13.23999977111816,17089,175.0,0.0,111.8811874389648,1.0,0,1,7.571048917297995,14.72737815290446,10.97680973396921,4.199937508413214,2.25932536683144,5.565400143933027,1.594332706066621,9.790836334228516
Lombardia,107.9800033569336,28.60000038146973,50.38000106811523,5.849999904632568,2883,175.0,0.0,111.8811874389648,1.0,0,1,5.99483061734907,11.34954542793051,8.93871186620815,5.702263044129681,1.842939531606499,4.453049694663963,0.598341526635901,9.65046501159668
Campania,273.1900024414063,74.44000244140625,97.30999755859376,2.640000104904175,9167,175.0,1.0,111.8811874389648,1.0,0,0,4.882938568631584,7.910000978128441,4.748241644880548,6.331976639445336,0.6091475785718438,3.876423392817082,0.7955755912366228,9.424811363220217
Lombardia,94.73999786376952,27.25,44.18000030517578,12.85999965667725,8795,176.0,0.0,683.9036254882812,2.0,0,1,11.72168631538245,19.64271025360079,5.463056145558841,4.54461045119172,1.552710095192145,6.886214687993178,0.3184395488750791,9.74144172668457
Veneto,83.16000366210938,26.21999931335449,50.66999816894531,5.019999980926514,2060,176.0,0.0,410.3585815429688,2.0,0,1,32.61022270707501,3.943804379639731,10.87798633822371,4.671793097943219,2.853284729798047,1.852965436500546,0.4210680360801426,9.668190002441406
Lombardia,115.129997253418,25.29999923706055,44.15000152587891,12.86999988555908,2883,176.0,0.0,111.8811874389648,1.0,0,1,31.00482160937382,13.85057718647849,9.382251568863694,3.689857172271237,2.077536622777421,5.18251005369101,1.079548401712697,9.837915420532228
Lombardia,119.6399993896484,35.0,42.41999816894531,8.600000381469727,2883,176.0,0.0,111.8811874389648,1.0,0,1,5.876727741939983,11.34661264467239,1.545438410448543,4.449863301634072,1.620801467645693,5.967605761324315,0.168441934981631,9.675995826721191
Lazio,82.27999877929688,77.2300033569336,87.98999786376953,17.11000061035156,1566,176.0,0.0,91.52542114257812,3.0,0,0,43.26152881708119,13.46097814776275,17.00728407908429,1.267680176968153,1.924637377548057,0.8491155046826222,1.372066724402843,9.098752975463867
Lombardia,114.0800018310547,16.94000053405762,53.77999877929688,7.460000038146973,4011,176.0,0.0,537.6675415039062,2.0,1,1,36.27097744311279,13.91791785625698,5.816182241476887,4.215370890929121,2.172529690029111,7.741709809080724,0.9707936902535084,9.532464981079102
Lombardia,137.3899993896484,39.02999877929688,55.5,4.389999866485596,6883,176.0,0.0,111.8811874389648,2.0,0,1,29.39683260415213,13.84568021201724,9.87337937442825,6.3315584398697,3.367998287780156,9.327134853830476,1.290879386189006,9.74088191986084
Emilia_Romagna,143.3000030517578,45.54999923706055,54.04000091552734,81.01000213623047,1993,176.0,0.0,24.60190010070801,3.0,0,1,29.00965608602506,6.843414611427921,10.9737070883744,3.533061486395578,2.578966705649793,2.68854206555375,0.2341574987321859,9.817692756652832
Emilia_Romagna,144.9799957275391,27.65999984741211,51.9900016784668,54.86000061035156,9275,176.0,0.0,169.0667114257813,2.0,0,1,9.496231083145831,12.87487865937771,6.54307946804549,8.675565511109403,1.179538185677755,6.515560159465113,0.4852264307670409,9.791810035705566
Sicilia,218.1000061035156,89.69999694824219,6.989999771118164,36.54000091552734,2130,177.0,1.0,58.29228210449219,3.0,0,0,28.99331891682536,10.69134686763709,9.739211825839975,0.3937643223703321,1.069107071248073,10.8720911467579,0.290128753011449,9.029492378234863
Lombardia,170.25,21.59000015258789,70.76000213623047,4.880000114440918,689,177.0,0.0,141.1885223388672,2.0,0,1,50.84067567885639,11.37246286983061,12.29041951403218,6.772215424363746,0.7832828068325498,6.967055555991432,0.8869201708397688,9.648069381713867
Friuli_Venezia_Giulia,111.8300018310547,33.9900016784668,56.95999908447266,37.18999862670898,6279,177.0,0.0,168.8357086181641,3.0,0,1,30.0372868270197,13.41222308454552,10.22629082405317,4.504407074928888,2.150032279078941,5.818152756845969,0.0462648468182653,9.722444534301758
Lombardia,135.8399963378906,24.82999992370605,59.84999847412109,8.0,2091,177.0,0.0,261.375,2.0,1,1,27.35476618267915,9.870411302488812,8.111865368452403,6.50108749159304,2.589210987509534,5.474311601471671,0.6569138570556154,9.522841453552246
Sardegna,152.5599975585938,75.33999633789062,70.98999786376953,19.85000038146973,945,177.0,0.0,47.60705184936523,3.0,0,0,33.53875581848263,11.76230124603263,14.07195443168802,0.9213159894023594,0.0001056678866037,3.913956404175289,1.439976591740525,8.999873161315918
Liguria,269.2300109863281,34.02999877929688,51.11000061035156,31.79000091552734,580,178.0,1.0,18.24472999572754,3.0,0,0,35.81622234827,9.300056721497448,11.37606352807714,3.709585933068633,3.068859897901305,6.445377197958026,0.0001769710720363,9.437040328979492
Lombardia,159.6600036621094,28.86000061035156,54.63000106811523,8.420000076293945,6524,178.0,0.0,774.8218383789062,2.0,0,1,23.69670590399784,10.39001803877529,8.90332752922852,9.623757505577975,1.965768200913248,4.382588213106155,0.5892029142958696,9.702698707580566
Puglia,161.8200073242188,55.90000152587891,32.84000015258789,16.43000030517578,4088,178.0,1.0,248.8131408691406,3.0,0,0,36.3120357710358,11.31754184989468,6.83544584457337,6.567384797309781,0.4554155426628728,4.135176083662836,1.105650197701489,9.17819118499756
Lombardia,183.3600006103516,25.03000068664551,63.56999969482422,7.829999923706055,4751,178.0,0.0,606.7688598632812,2.0,0,1,26.93410407847474,10.09186674906948,10.43340473878152,5.779659205494347,2.213723786378443,4.514806949717244,0.5297323922064284,9.652311325073242
Lazio,127.5699996948242,58.97999954223633,52.13999938964844,19.63999938964844,2650,178.0,0.0,134.9287261962891,3.0,0,0,22.03265186056773,12.6753934402118,10.87798633822371,0.1941461979702897,1.031181056037653,3.738196793646124,0.6486247977643771,9.053586959838867
Lazio,266.3299865722656,43.95999908447266,111.1800003051758,10.77999973297119,1071,179.0,0.0,99.35065460205078,3.0,0,0,14.526093986462,7.853012554467142,14.29772022082221,1.839170059285829,1.807038180612178,8.142285990944218,3.04498354186e-05,9.726858139038086
Lombardia,95.58000183105467,34.84000015258789,18.28000068664551,8.90999984741211,2883,179.0,0.0,111.8811874389648,1.0,0,1,7.627754048588531,10.96649868780925,9.920557697955209,4.863581375286554,0.9198523089828856,5.53053259923131,1.205296818222902,9.714008331298828
Trentino_Alto_Adige,108.8199996948242,45.63000106811523,63.18999862670898,6.489999771118164,1403,179.0,0.0,216.1787414550781,2.0,0,1,22.29114716658544,14.7332194573383,7.69057273947475,2.309853112584244,1.719653703414545,8.820184756704409,1.347900628210648,9.656683921813965
Emilia_Romagna,123.0500030517578,69.11000061035156,26.80999946594238,23.57999992370605,6837,179.0,0.0,289.9490966796875,2.0,0,1,17.87598112352787,10.14284528448572,3.935413267018526,5.390287436242773,0.4333710684386485,4.076254548389338,0.0840606918194937,9.633748054504396
Liguria,185.3699951171875,102.8199996948242,8.069999694824219,16.10000038146973,1190,179.0,0.0,73.91304016113281,3.0,0,0,20.34770085382162,7.493164402726578,7.515235310534024,1.835898240346714,1.741960079017498,3.52587312328882,0.5678242645006776,9.31264877319336
Puglia,168.5700073242188,71.54000091552734,57.86999893188477,17.64999961853027,2162,179.0,0.0,122.492919921875,2.0,0,0,37.64842617333062,11.03260283492493,10.32806527756144,4.180495812315029,0.5013240034028685,4.618075941480248,0.3606561305551229,9.163091659545898
Friuli_Venezia_Giulia,117.6600036621094,100.0599975585938,3.430000066757202,11.68000030517578,2911,179.0,0.0,249.2294464111328,2.0,0,1,29.12752502883423,14.38421294304381,8.771390659517465,6.594813092728713,2.037739396415517,10.13518643724623,0.6379534171688024,9.67441177368164
Emilia_Romagna,145.4199981689453,45.2400016784668,63.06000137329102,20.70000076293945,5234,179.0,1.0,252.8502349853516,2.0,0,1,27.5423799056885,14.42441073576512,4.898994312257432,5.342313989351673,1.110603173818233,8.131760744489341,2.52875972484e-06,9.466791152954102
Toscana,101.75,75.0199966430664,20.15999984741211,43.27999877929688,4511,180.0,0.0,104.2282867431641,3.0,0,1,5.319030948631196,6.727761909918985,2.657068967991869,2.975604091341455,0.8905935420061875,2.905373049808259,1.741292720893425,9.43159294128418
Lombardia,117.379997253418,43.52000045776367,26.96999931335449,4.849999904632568,12773,180.0,0.0,111.8811874389648,1.0,0,1,5.350602250483361,12.46322249042284,8.690300344657805,6.332036363199673,1.848332552749457,5.057823251792341,0.494514897143063,9.752758026123049
Trentino_Alto_Adige,85.01000213623047,35.97000122070313,49.04000091552734,24.1299991607666,3692,180.0,0.0,153.0045623779297,2.0,0,1,27.48360854282123,13.41744001454617,8.248337649077547,7.34091878623429,2.765742506149379,8.156788348825721,0.8457502369791783,9.683564186096191
Trentino_Alto_Adige,98.38999938964844,39.38999938964844,59.0,14.07999992370605,8887,180.0,0.0,74.14483642578125,2.0,0,1,25.30065626746752,13.05649541660313,8.358223775830796,4.798797293091065,2.724558894256016,10.37001896756745,0.7226389497756381,9.57827091217041
Abruzzo,154.5700073242188,38.09000015258789,45.0099983215332,26.17000007629395,2306,180.0,1.0,88.11616516113281,3.0,0,0,22.69193873838113,7.198772351444601,8.694933073306554,3.83999723865e-05,0.73420171922573,6.408912245276587,0.271388568889119,9.709209442138672
Lombardia,133.2700042724609,22.98999977111816,47.38000106811523,12.98999977111816,13479,180.0,0.0,111.8811874389648,2.0,0,1,27.95508997744006,13.0841196110292,10.7874461188461,4.655316489286879,1.108417739854299,7.701516846200813,1.151188103679924,9.738724708557127
Sardegna,124.0800018310547,30.0,56.40000152587891,14.07999992370605,6702,180.0,0.0,53.53462600708008,2.0,0,0,37.60319532023965,11.53939899045492,11.30887047316529,5.99686047200423,2.159986161998962,8.240686868051515,0.1710093878257041,9.679713249206545
Lombardia,117.7099990844727,19.48999977111816,78.13999938964844,2.460000038146973,2842,180.0,0.0,111.8811874389648,2.0,0,1,26.73229032518563,12.03998622923228,9.496729442666428,6.939786893119291,2.261381071994764,7.701174340469481,0.7276405659615524,9.645147323608398
Campania,130.2200012207031,25.29999923706055,103.5500030517578,31.1299991607666,3956,180.0,0.0,127.0799942016602,2.0,0,0,39.67159907866267,9.664444754659035,10.5953793536679,3.88903292715e-05,0.1346382368440797,3.913956404175289,0.4624136246248342,9.148191452026367
Campania,170.6799926757813,52.56000137329102,64.55000305175781,36.52999877929688,2883,180.0,1.0,111.8811874389648,2.0,0,0,2.608727707255536,8.002927665912365,7.211839399696088,2.14142927935246,0.7981843465546081,3.691476210968781,0.4941411087995069,9.219059944152832
Puglia,196.6600036621094,32.15000152587891,70.8499984741211,81.30000305175781,12940,181.0,0.0,159.1635894775391,2.0,0,0,20.31526032505236,11.22152677777936,10.59538915581916,1.782650641345519,2.739371098810505,10.94469553315559,1.873422774775803,9.045021057128906
Toscana,105.1900024414063,57.54000091552734,10.64000034332275,42.02999877929688,11517,182.0,0.0,274.0185546875,2.0,0,1,4.072493084892668,16.00008360835061,8.030767873026786,3.688498510145641,1.459244412755847,8.087040937899898,1.587072291031379,9.545492172241213
Lombardia,114.5100021362305,31.22999954223633,45.16999816894531,7.590000152587891,12080,182.0,0.0,111.8811874389648,2.0,0,1,23.55121490490135,11.26929179413141,8.182569880883818,7.122748655357701,2.168383283828656,4.411594288766345,0.8764462583089876,9.633450508117676
Lombardia,136.6499938964844,26.94000053405762,48.65000152587891,19.17000007629395,10990,182.0,0.0,573.2916259765625,2.0,0,1,23.06998212884351,12.98974238929009,11.59016168601419,5.956158433525589,0.9615156555662,6.611812287889585,1.257890172307648,9.683435440063477
Lombardia,199.1999969482422,40.13000106811523,107.6100006103516,3.430000066757202,4240,182.0,0.0,111.8811874389648,2.0,0,1,34.43074550177845,11.60227931107993,8.213262326105749,7.147805153865705,2.457308691802563,6.543799052336007,0.4245698609020377,9.889044761657717
Veneto,100.1500015258789,20.15999984741211,41.06000137329102,7.650000095367432,6642,183.0,0.0,868.2352905273438,2.0,0,1,26.50286154791934,19.1231742283416,8.060148615088872,3.592263168080771,2.756453729770344,5.255912971212129,0.4197912753282363,9.765663146972656
Abruzzo,113.0299987792969,31.79000091552734,52.68999862670898,4.869999885559082,1575,183.0,1.0,323.4086303710938,3.0,0,0,35.31727950927255,13.09853312206301,8.312716342393928,7.72542112386e-05,1.390303780423946,3.913956404175289,7.72542112386e-05,9.447651863098145
Umbria,208.75,14.59000015258789,53.66999816894531,14.07999992370605,2883,184.0,0.0,115.7741622924805,3.0,0,0,4.652589835239891,13.24971141034553,6.897820753519341,2.166926206211644,1.147647758697943,6.554272455431833,0.908350557114862,9.440688133239746
Friuli_Venezia_Giulia,101.9000015258789,29.98999977111816,55.02000045776367,22.39999961853027,3006,184.0,0.0,134.1964263916016,2.0,0,1,29.55916002974394,12.50752344039417,10.40544504233309,5.259905153074542,3.236492116869639,5.749478180453138,0.5297323922064284,9.60918426513672
Lombardia,89.13999938964844,23.15999984741211,48.41999816894531,26.44000053405762,11816,184.0,0.0,446.8986206054688,2.0,0,1,12.26128387088631,11.2102387101594,5.933010240961595,5.685898133457594,1.999701173100257,5.337283806754511,0.9580369938150336,9.569671630859377
Friuli_Venezia_Giulia,113.7399978637695,104.0699996948242,9.670000076293944,48.68000030517578,1033,184.0,0.0,21.22021293640137,3.0,0,1,17.94296054391219,8.849469857318809,13.4161925486143,1.717031193718733,2.051328215998068,6.597477901090665,0.0002852963416688,9.387939453125
Lombardia,151.5800018310547,27.86000061035156,45.68999862670898,14.3100004196167,2883,184.0,0.0,111.8811874389648,1.0,0,1,12.5906888239913,10.52102990768183,9.862640513411725,6.03592201731318,1.377267683237285,4.559263082198817,0.168499231697858,9.788607597351074
Abruzzo,129.2299957275391,37.2400016784668,30.06999969482422,37.0099983215332,2883,185.0,1.0,501.6482238769531,2.0,0,0,3.159153291070702,16.14844791796498,10.43413560973098,0.0788261248393481,0.2143721550059025,1.59426564665855,0.543274888076356,9.680902481079102
Emilia_Romagna,140.3399963378906,17.14999961853027,51.77000045776367,38.34999847412109,8621,185.0,0.0,224.7979278564453,2.0,1,1,14.99931909449068,12.61894073271767,8.620184572898062,5.901313039182153,1.379308706722913,6.637265008424226,0.3602465194643966,9.838907241821287
Emilia_Romagna,206.8500061035156,39.72999954223633,70.62999725341797,101.1600036621094,4726,185.0,0.0,46.71806716918945,3.0,1,1,32.74820425212125,12.93697624020203,7.571524070012321,6.256116902749985,1.959429642510726,7.424445327997063,0.669582390310826,9.707167625427246
Liguria,251.0700073242188,83.12999725341797,22.38999938964844,1.929999947547913,232,185.0,1.0,120.2072601318359,3.0,0,0,12.76176112303498,7.618384670417851,9.581955643212096,1.740240153141134,1.477270529999807,4.863004427944389,1.58458533944351,9.207168579101564
Lombardia,82.01000213623047,31.53000068664551,28.17000007629395,5.53000020980835,3802,185.0,0.0,687.5225830078125,2.0,0,1,21.58784286145944,11.05687029990141,7.88148091702426,6.432007687907368,2.545719712063315,3.777806353424659,0.596648923306668,9.636335372924805
Lombardia,126.1900024414063,21.10000038146973,35.70000076293945,5.480000019073486,2883,186.0,0.0,111.8811874389648,1.0,0,1,5.582550475036809,12.20935577963563,9.529727496889263,6.470333324041247,1.821455090078332,4.677717491846194,1.077858393668541,9.708407402038574
Lombardia,110.25,18.90999984741211,59.09999847412109,25.09000015258789,16403,186.0,0.0,653.7664184570312,2.0,0,1,26.20732011415167,11.84575337791997,8.844198579681064,7.495784759985664,2.372025930477951,6.611721044242243,0.9446672509773432,9.7645902633667
Lombardia,99.30999755859376,27.79999923706055,60.93999862670898,5.610000133514404,3699,186.0,0.0,659.3582763671875,2.0,0,1,31.29405820225536,12.70118910984993,9.573078731194116,4.626660773677565,2.277280768495799,7.676517102759584,1.053938435458287,9.63282585144043
Lombardia,92.5500030517578,15.17000007629395,50.27000045776367,9.989999771118164,6816,186.0,0.0,682.2822875976562,2.0,0,1,12.0704169693903,12.35728143166916,4.809639541509428,4.829957941471814,2.193127790981317,5.378498766902614,0.8469918133080482,9.444231033325195
Toscana,118.1999969482422,108.3499984741211,60.27000045776367,31.04000091552734,3882,186.0,0.0,125.0644302368164,2.0,0,1,24.87183410086518,12.87487865937771,4.096103376446082,0.6124261399590629,1.531382200080933,7.925328369950653,0.4069261639491483,9.48691177368164
Lombardia,89.68000030517578,20.76000022888184,43.72000122070313,15.07999992370605,5782,186.0,0.0,383.4217529296875,2.0,1,1,32.89688040631085,15.94773511118561,8.544739774456087,6.661387384968243,2.283061287842572,10.62298659683876,0.7598231839712798,9.5098237991333
Lombardia,128.6799926757813,9.600000381469728,86.37000274658203,8.520000457763672,862,186.0,0.0,101.1737060546875,3.0,0,1,28.58958095659725,12.44210696589419,6.627688194929251,6.302678404195543,3.0955745883635,5.829743397640008,1.148179107605548,8.982220649719238
Liguria,150.4100036621094,43.52000045776367,33.75,26.20000076293945,7931,187.0,0.0,302.7098999023438,2.0,0,0,0.2632966185470039,18.27529291400537,13.800532054204,3.581725598672428,2.519957605065103,9.778307033391028,1.533528665061068,9.648248672485352
Trentino_Alto_Adige,89.01000213623047,35.43000030517578,53.56999969482422,10.19999980926514,1611,187.0,0.0,157.9411773681641,2.0,0,1,27.2149663358707,11.99979253214517,8.332057241369089,1.397197208075439,1.777801927475166,9.977104440306064,1.611827643609743,9.611762046813965
Lombardia,128.0099945068359,24.93000030517578,59.61000061035156,13.05000019073486,11883,187.0,0.0,910.57470703125,2.0,0,1,6.795810677000456,10.01557093352619,7.716140742789637,7.290059928336863,1.714307329700912,4.736809318429598,0.1229025187563446,9.71314811706543
Lombardia,227.9400024414063,44.0,73.0999984741211,49.22999954223633,8112,187.0,0.0,164.7775726318359,2.0,1,1,23.70720086583816,14.00063901884956,6.528127911352197,5.773582622074142,1.683289208824437,4.799614297586047,0.7729488329189839,9.650752067565918
Lombardia,116.0800018310547,29.76000022888184,62.52000045776367,1.980000019073486,7426,187.0,0.0,111.8811874389648,1.0,0,1,25.54890665543991,12.42145141497702,9.472575687996525,6.772215424363746,1.966750142147434,5.219059927712076,0.6895988061379468,10.13802909851074
Emilia_Romagna,144.0800018310547,32.38999938964844,64.02999877929688,36.15000152587891,2070,187.0,0.0,57.26140975952148,3.0,0,1,32.57839640807229,7.048096059746428,10.38859190461751,3.088448295235032,2.039468722245909,5.395741589307951,0.216106723474208,9.720077514648438
Sicilia,226.1699981689453,118.0899963378906,79.36000061035156,14.07999992370605,2883,187.0,1.0,151.7162475585938,2.0,0,0,0.2025832350421189,6.160113960539594,4.945212140950722,0.6319521270119197,0.7601353244058269,4.251484079064233,0.3469013803597347,9.020867347717283
Lombardia,125.7200012207031,22.95000076293945,59.34000015258789,12.28999996185303,2883,187.0,0.0,111.8811874389648,1.0,0,1,6.534208762486517,11.5066354387998,9.577122112979096,8.521569893527731,2.154008589957213,6.40733619694215,0.1574045589083121,9.56049346923828
Lazio,142.8099975585938,72.91000366210938,66.02999877929688,29.10000038146973,2319,187.0,0.0,79.69071960449219,3.0,0,0,33.66314228731714,13.91513456644392,13.66857999766955,5.052274086637334,0.8752260397830018,11.16250479177116,0.9077986206796204,9.333059310913086
Lombardia,164.0599975585938,43.97999954223633,74.61000061035156,68.19999694824219,15559,188.0,0.0,228.1378326416016,2.0,0,1,24.15458148911144,10.19762240297292,8.677373869894025,4.791621875681673,1.825863635578977,5.298600245755384,0.4318079812434972,9.659961700439451
Lombardia,133.3899993896484,13.36999988555908,33.81999969482422,4.929999828338623,16596,188.0,0.0,111.8811874389648,1.0,0,1,5.020043411197946,14.03166139475673,9.389522807684612,10.95656149280743,2.35195631360888,5.825639916034572,0.7653822127424883,9.712265014648438
Lombardia,93.38999938964844,17.32999992370605,31.17000007629395,6.449999809265137,4163,188.0,0.0,645.4263916015625,2.0,0,1,25.81819553275888,13.88469832367531,9.74269436580972,6.122046021280183,1.61620240134177,5.295087277148207,0.7443183330818994,9.6109619140625
Lombardia,106.75,25.57999992370605,29.32999992370605,23.93000030517578,3293,189.0,0.0,137.6096954345703,2.0,0,1,34.17773026897675,8.482461604566293,5.924984485366621,6.133753361990403,4.118047824185781,4.253607480651223,0.3964039911284903,9.652972221374512
Trentino_Alto_Adige,102.7300033569336,44.7400016784668,58.0,10.73999977111816,3125,189.0,0.0,290.9683532714844,2.0,0,1,24.97737483435147,11.81860335598336,6.561919608559771,5.890685641970428,3.131161317431074,8.805540430673757,0.660729425395381,9.675739288330078
Toscana,123.75,19.53000068664551,70.4800033569336,38.43000030517578,13991,189.0,0.0,364.0645446777344,2.0,0,1,2.023155531927462,12.87487865937771,5.65382924057388,3.142132576830432,0.8578689377909651,8.026142870197452,0.6390440113636995,9.643768310546877
Liguria,284.3999938964844,46.34999847412109,33.38999938964844,17.75,599,189.0,1.0,33.74647903442383,3.0,0,0,13.99369957072205,13.1585390403543,10.87798633822371,1.998870901855668,0.9700920036779708,3.913956404175289,0.0001360196303531,9.577471733093262
Sicilia,139.8699951171875,27.1299991607666,58.15999984741211,37.45999908447266,1534,189.0,0.0,40.95034790039063,3.0,0,0,22.93682985663722,11.7442326267799,2.942864723601359,1.262964696048011,0.2115671751793552,8.632981241621854,0.7800413938936337,8.99232292175293
Friuli_Venezia_Giulia,111.2300033569336,72.27999877929688,38.7400016784668,34.9900016784668,2213,189.0,0.0,63.24663925170898,3.0,0,1,6.272458484266634,6.366844156409904,7.538566879229903,5.606173828249352,2.173662934802399,4.320518104735703,0.9909226271966538,9.567245483398438
Puglia,170.0,30.19000053405762,85.52999877929688,69.2300033569336,2883,190.0,0.0,389.8020935058594,2.0,0,0,0.1482325029655991,10.7646975088968,7.406405693950179,3.319857651245552,0.0513404507710557,8.335658362989323,0.9970106761565836,9.13699436187744
Sardegna,119.0699996948242,23.56999969482422,67.16999816894531,19.3700008392334,1278,190.0,1.0,65.97831726074219,3.0,0,0,26.78209164043372,14.34067855893669,16.63658621895768,5.421276690603627,1.446659671213711,8.688352570828961,1.654424623994404,8.92265796661377
Emilia_Romagna,190.0099945068359,48.52999877929688,112.9499969482422,24.22999954223633,6440,190.0,0.0,265.7862243652344,3.0,1,1,15.30133538372853,12.26497120114873,7.87648255632963,7.757860634371491,2.076895915304513,7.617295071867599,0.769877825298144,9.740179061889648
Lombardia,100.7799987792969,44.04000091552734,33.81999969482422,5.78000020980835,7777,190.0,0.0,111.8811874389648,2.0,0,1,24.33807554979829,10.47698402961194,9.857768631722143,6.582801618490556,1.99839977479427,4.533971416234433,0.6776494603567915,9.678437232971191
Lombardia,120.9599990844727,35.20000076293945,58.95000076293945,10.96000003814697,1859,190.0,0.0,169.6167907714844,2.0,0,1,28.34641428508478,8.74457136422168,13.02346247815081,7.465883978035355,3.066597793782835,4.883936134272746,0.6205903809714993,9.77796745300293
Lazio,68.91000366210938,42.52000045776367,26.38999938964844,32.93000030517578,3004,190.0,0.0,91.22380828857422,3.0,0,0,39.62956335003579,10.77469877741236,10.87798633822371,0.9437498937520858,0.9926703732652972,3.598596015160677,0.3653433640253085,9.326263427734377
Emilia_Romagna,176.3600006103516,64.94999694824219,74.30000305175781,64.91999816894531,2689,190.0,0.0,41.42021179199219,3.0,0,1,12.01290394874602,12.22823977475468,7.771800727281564,6.827293242167749,2.426611997918195,4.317854580139016,0.293774769526538,9.782299041748049
Campania,152.3999938964844,52.02000045776367,72.36000061035156,40.13999938964844,2883,190.0,0.0,484.7035522460938,2.0,0,0,2.350774268367556,6.278327307456171,7.776519544307252,1.027764513268299,1.143147554403438,6.995047411146736,0.3900675353025445,8.98660659790039
